option,bid,bid_size,ask,ask_size,iv,open_interest,volume,delta,gamma,vega,theta,rho,theo,change,open,high,low,tick,last_trade_price,last_trade_time,percent_change,prev_day_close
SPY261030C00709000,58.48,23.0,58.88,4.0,0.2007,9.0,1.0,0.8579,0.0041,0.6195,-0.1227,0.7968,58.7468,-5.23,56.77,56.77,56.77,down,56.77,2026-09-14T09:48:46,-8.43548,62.0
SPY261030P00709000,4.09,351.0,4.12,348.0,0.2019,446.0,21.0,-0.1447,0.0042,0.6276,-0.1342,-0.1315,4.1073,0.365,4.71,4.71,4.02,up,4.11,2026-09-14T11:51:45,9.74633,3.74500000476837
SPY261030C00710000,57.58,36.0,57.93,31.0,0.1992,802.0,2.0,0.8548,0.0042,0.6281,-0.124,0.795,57.8343,-5.87,54.93,55.2,54.93,up,55.2,2026-09-14T10:39:12,-9.61192,61.0699996948242
SPY261030P00710000,4.18,344.0,4.2,344.0,0.2007,2205.0,193.0,-0.1478,0.0043,0.638,-0.1353,-0.1341,4.1904,0.34,4.83,4.85,4.06,up,4.16,2026-09-14T12:01:44,8.90053,3.8199999332428
SPY261030C00711000,56.66,23.0,58.36,4.0,0.2085,97.0,1.0,0.8516,0.0043,0.6372,-0.1253,0.7929,56.9117,-4.455,55.7,55.7,55.7,down,55.7,2026-09-14T11:10:53,-7.40587,60.1550006866455
SPY261030P00711000,4.26,345.0,4.29,342.0,0.1994,129.0,15.0,-0.1512,0.0044,0.6484,-0.1366,-0.1371,4.283,0.395,4.94,4.94,4.24,up,4.29,2026-09-14T12:07:17,10.1412,3.8950001001358
SPY261030C00712000,54.49,4.0,57.29,4.0,0.1961,36.0,0.0,0.8486,0.0044,0.6455,-0.1264,0.7911,56.0158,0.0,0.0,0.0,0.0,up,64.73,2026-09-04T12:25:31,0.0,59.2399997711182
SPY261030P00712000,4.35,342.0,4.38,340.0,0.1982,340.0,347.0,-0.1545,0.0045,0.6557,-0.1377,-0.1407,4.3729,0.475,4.68,4.91,4.45,down,4.45,2026-09-14T11:35:24,11.9497,3.97500002384186
SPY261030C00713000,53.59,4.0,56.36,4.0,0.1947,25.0,0.0,0.8453,0.0044,0.6544,-0.1276,0.789,55.1099,0.0,0.0,0.0,0.0,up,66.14,2026-08-27T14:04:45,0.0,58.8800010681152
SPY261030P00713000,4.44,340.0,4.47,338.0,0.1969,763.0,14.0,-0.1579,0.0046,0.6633,-0.1388,-0.143,4.4648,0.335,5.16,5.16,4.39,down,4.39,2026-09-14T11:56:09,8.2614,4.0550000667572
SPY261030C00714000,53.96,24.0,54.3,4.0,0.1943,27.0,0.0,0.8418,0.0046,0.6638,-0.129,0.7867,54.1942,0.0,0.0,0.0,0.0,up,63.07,2026-09-04T13:29:04,0.0,57.4099998474121
SPY261030P00714000,4.54,335.0,4.56,337.0,0.1956,223.0,43.0,-0.1614,0.0047,0.6714,-0.14,-0.145,4.5595,0.315,5.22,5.22,4.46,down,4.46,2026-09-14T11:45:35,7.59952,4.14499998092651
SPY261030C00715000,53.07,11.0,53.39,24.0,0.1931,994.0,1.0,0.8385,0.0046,0.6726,-0.1301,0.7846,53.305,-4.985,51.53,51.53,51.53,down,51.53,2026-09-14T09:43:17,-8.82067,56.5149993896484
SPY261030P00715000,4.63,334.0,4.66,334.0,0.1944,1070.0,34.0,-0.1649,0.0048,0.6797,-0.1411,-0.1479,4.6543,0.345,5.28,5.31,4.54,no_change,4.57,2026-09-14T12:00:30,8.16568,4.22499990463257
SPY261030C00716000,50.94,30.0,53.56,49.0,0.1907,13.0,2.0,0.835,0.0047,0.6819,-0.1313,0.7823,52.4062,-4.71,50.29,50.31,50.29,up,50.31,2026-09-14T10:33:31,-8.56052,55.0200004577637
SPY261030P00716000,4.73,332.0,4.76,335.0,0.193,388.0,17.0,-0.1684,0.0048,0.6881,-0.1421,-0.1506,4.7446,0.305,5.04,5.31,4.62,down,4.62,2026-09-14T11:44:57,7.06836,4.31500005722046
SPY261030C00717000,51.27,24.0,51.64,24.0,0.1907,21.0,0.0,0.8314,0.0048,0.6913,-0.1325,0.7798,51.51,0.0,0.0,0.0,0.0,no_change,57.16,2026-09-08T11:37:14,0.0,54.6600017547607
SPY261030P00717000,4.83,330.0,4.86,330.0,0.1918,710.0,10.0,-0.1721,0.005,0.6975,-0.1433,-0.1534,4.8449,1.175,5.6,5.6,5.17,up,5.58,2026-09-14T10:55:33,26.6742,4.40499997138977
SPY261030C00718000,50.39,12.0,50.75,24.0,0.1896,19.0,0.0,0.8277,0.0049,0.7008,-0.1337,0.7772,50.6165,0.0,0.0,0.0,0.0,down,52.35,2026-09-09T15:03:43,0.0,54.2849998474121
SPY261030P00718000,4.93,332.0,4.96,328.0,0.1906,178.0,356.0,-0.1761,0.0051,0.7077,-0.1445,-0.1568,4.9555,0.485,5.28,5.69,4.98,no_change,4.98,2026-09-14T12:10:07,10.7898,4.49500012397766
SPY261030C00719000,48.32,4.0,49.82,4.0,0.1796,104.0,0.0,0.8239,0.005,0.7104,-0.1349,0.7745,49.7257,0.0,0.0,0.0,0.0,down,58.32,2026-09-04T13:29:33,0.0,53.3900012969971
SPY261030P00719000,5.04,327.0,5.07,327.0,0.1894,302.0,3.0,-0.18,0.0052,0.7173,-0.1456,-0.1605,5.0612,0.995,5.72,5.76,5.59,down,5.59,2026-09-14T10:46:17,21.654,4.59500002861023
SPY261030C00720000,47.07,4.0,48.93,4.0,0.1758,963.0,1.0,0.82,0.0051,0.7201,-0.1361,0.7716,48.8379,-4.99,47.5,47.5,47.5,down,47.5,2026-09-14T09:43:48,-9.50658,52.4900016784668
SPY261030P00720000,5.15,325.0,5.18,326.0,0.1882,5007.0,228.0,-0.184,0.0053,0.7267,-0.1468,-0.1641,5.1701,0.49,5.86,5.95,5.06,no_change,5.18,2026-09-14T12:10:07,10.4478,4.68999981880188
SPY261030C00721000,47.73,25.0,48.05,37.0,0.1858,7.0,0.0,0.816,0.0052,0.7297,-0.1373,0.7687,47.953,0.0,0.0,0.0,0.0,down,50.22,2026-09-09T10:01:55,0.0,51.0849990844727
SPY261030P00721000,5.26,326.0,5.29,325.0,0.1869,199.0,10.0,-0.1879,0.0054,0.7374,-0.1478,-0.1674,5.2741,0.415,5.75,6.01,5.21,down,5.21,2026-09-14T11:42:00,8.65485,4.79500007629394
SPY261030C00722000,46.87,12.0,47.17,25.0,0.1847,50.0,0.0,0.8119,0.0054,0.7394,-0.1385,0.7657,47.0711,0.0,0.0,0.0,0.0,up,50.14,2026-09-09T10:01:55,0.0,50.1700000762939
SPY261030P00722000,5.38,321.0,5.41,325.0,0.1856,211.0,17.0,-0.1921,0.0055,0.75,-0.1489,-0.1711,5.3888,0.425,6.18,6.18,5.32,down,5.32,2026-09-14T11:56:32,8.68233,4.89499998092651
SPY261030C00723000,45.99,12.0,46.28,4.0,0.1834,35.0,0.0,0.8077,0.0055,0.7491,-0.1397,0.7626,46.1924,0.0,0.0,0.0,0.0,down,44.01,2026-09-10T15:02:57,0.0,49.2999992370606
SPY261030P00723000,5.5,319.0,5.53,320.0,0.1844,80.0,13.0,-0.1965,0.0056,0.7617,-0.15,-0.1746,5.5068,1.02,6.2,6.31,5.74,down,6.02,2026-09-14T11:09:37,20.4,5.0
SPY261030C00724000,45.12,11.0,45.4,25.0,0.1821,54.0,0.0,0.8034,0.0056,0.7588,-0.1408,0.7594,45.3169,0.0,0.0,0.0,0.0,up,52.39,2026-09-04T11:32:55,0.0,48.3950004577637
SPY261030P00724000,5.62,317.0,5.65,319.0,0.1831,200.0,44.0,-0.201,0.0057,0.7704,-0.1511,-0.1795,5.6308,0.455,6.44,6.49,5.57,down,5.57,2026-09-14T11:55:50,8.89541,5.11500000953674
SPY261030C00725000,44.24,25.0,44.55,11.0,0.1808,507.0,0.0,0.7988,0.0057,0.769,-0.1421,0.756,44.4333,0.0,0.0,0.0,0.0,up,48.21,2026-09-11T13:45:37,0.0,47.5049991607666
SPY261030P00725000,5.74,319.0,5.77,315.0,0.1819,5352.0,146.0,-0.2056,0.0058,0.7786,-0.1522,-0.1818,5.7582,0.565,6.53,6.65,5.67,up,5.79,2026-09-14T12:06:58,10.8134,5.22499990463257
SPY261030C00726000,43.39,12.0,43.68,25.0,0.1795,78.0,0.0,0.7943,0.0058,0.7789,-0.1432,0.7526,43.5645,0.0,0.0,0.0,0.0,up,46.47,2026-09-11T10:36:30,0.0,46.6299991607666
SPY261030P00726000,5.87,252.0,5.9,69.0,0.1806,156.0,2.0,-0.2105,0.006,0.7876,-0.1534,-0.1856,5.8985,0.415,6.79,6.79,5.75,down,5.75,2026-09-14T11:58:18,7.77882,5.33500003814697
SPY261030C00727000,42.53,12.0,42.8,4.0,0.1782,49.0,0.0,0.7897,0.0059,0.789,-0.1444,0.7491,42.6993,0.0,0.0,0.0,0.0,down,44.61,2026-09-09T10:35:34,0.0,45.7550010681152
SPY261030P00727000,6.0,248.0,6.04,248.0,0.1794,11725.0,188.0,-0.2154,0.0061,0.7968,-0.1544,-0.189,6.0317,0.495,6.83,6.97,5.94,down,5.94,2026-09-14T11:56:32,9.09091,5.4449999332428
SPY261030C00728000,41.65,26.0,41.93,4.0,0.1771,279.0,0.0,0.7849,0.006,0.7991,-0.1455,0.7454,41.8377,0.0,0.0,0.0,0.0,down,40.06,2026-09-10T15:23:00,0.0,44.8800010681152
SPY261030P00728000,6.14,165.0,6.17,69.0,0.1782,192.0,12.0,-0.2202,0.0062,0.8063,-0.1555,-0.1922,6.1665,0.43,7.01,7.08,6.01,down,6.01,2026-09-14T11:58:18,7.70609,5.57999992370606
SPY261030C00729000,40.8,52.0,41.06,26.0,0.1761,95.0,2.0,0.78,0.0062,0.8093,-0.1466,0.7415,40.98,-5.27,38.74,38.74,38.74,down,38.74,2026-09-14T10:39:39,-11.9746,44.0100002288818
SPY261030P00729000,6.28,245.0,6.32,245.0,0.177,191.0,5.0,-0.2253,0.0064,0.8165,-0.1565,-0.1964,6.3067,0.705,7.06,7.12,6.41,down,6.41,2026-09-14T11:38:07,12.3576,5.70499992370606
SPY261030C00730000,39.96,13.0,40.19,39.0,0.1749,868.0,1.0,0.775,0.0063,0.8196,-0.1476,0.7375,40.1262,-3.725,39.42,39.42,39.42,down,39.42,2026-09-14T10:04:36,-8.63368,43.1450004577637
SPY261030P00730000,6.43,68.0,6.46,278.0,0.1758,11979.0,472.0,-0.2305,0.0065,0.827,-0.1575,-0.2012,6.4507,0.605,7.3,7.43,6.28,no_change,6.44,2026-09-14T12:02:28,10.3685,5.83500003814697
SPY261030C00731000,39.11,26.0,39.39,40.0,0.1735,88.0,0.0,0.7698,0.0064,0.8298,-0.1487,0.7333,39.2765,0.0,0.0,0.0,0.0,up,44.63,2026-09-08T15:45:31,0.0,42.2899990081787
SPY261030P00731000,6.58,67.0,6.61,203.0,0.1745,298.0,31.0,-0.2357,0.0066,0.8366,-0.1584,-0.2052,6.5907,0.585,7.14,7.48,6.55,down,6.55,2026-09-14T11:47:44,9.80721,5.96499991416931
SPY261030C00732000,38.26,27.0,38.49,1.0,0.1723,66.0,0.0,0.7646,0.0065,0.84,-0.1497,0.729,38.4311,0.0,0.0,0.0,0.0,down,40.56,2026-09-09T15:25:20,0.0,41.4149990081787
SPY261030P00732000,6.73,87.0,6.76,67.0,0.1733,594.0,4.0,-0.2411,0.0068,0.8474,-0.1594,-0.2102,6.7434,0.765,7.62,7.62,6.87,down,6.87,2026-09-14T11:35:11,12.5307,6.10500001907349
SPY261030C00733000,37.43,27.0,37.65,1.0,0.1713,72.0,0.0,0.7594,0.0067,0.8498,-0.1506,0.7247,37.6008,0.0,0.0,0.0,0.0,up,36.89,2026-09-10T11:10:49,0.0,40.5650005340576
SPY261030P00733000,6.89,67.0,6.92,87.0,0.1721,217.0,15.0,-0.2469,0.0069,0.8619,-0.1605,-0.214,6.9093,0.555,7.22,7.87,6.8,down,6.8,2026-09-14T11:55:48,8.88711,6.24500012397766
SPY261030C00734000,36.59,27.0,36.83,41.0,0.1698,42.0,0.0,0.7536,0.0068,0.8602,-0.1517,0.72,36.7534,0.0,0.0,0.0,0.0,up,44.48,2026-09-04T13:45:25,0.0,39.7100009918213
SPY261030P00734000,7.05,86.0,7.08,66.0,0.1708,334.0,17.0,-0.2525,0.007,0.8733,-0.1613,-0.2212,7.0635,1.155,8.14,8.14,7.55,down,7.55,2026-09-14T11:27:35,18.061,6.39499998092651
SPY261030C00735000,35.77,27.0,35.98,1.0,0.1689,214.0,4.0,0.7481,0.0069,0.8699,-0.1525,0.7156,35.9321,-4.935,33.66,33.94,33.66,up,33.94,2026-09-14T10:36:40,-12.6945,38.875
SPY261030P00735000,7.21,245.0,7.26,261.0,0.1696,8904.0,85.0,-0.2585,0.0072,0.8811,-0.1622,-0.2238,7.2342,0.575,8.21,8.27,7.12,down,7.12,2026-09-14T11:54:07,8.78533,6.54500007629394
SPY261030C00736000,34.94,27.0,35.15,1.0,0.1675,70.0,1.0,0.7421,0.0071,0.8802,-0.1536,0.7106,35.0942,-3.545,34.47,34.47,34.47,down,34.47,2026-09-14T10:04:36,-9.32527,38.0150012969971
SPY261030P00736000,7.38,226.0,7.43,89.0,0.1684,168.0,4.0,-0.2646,0.0073,0.8894,-0.1631,-0.2279,7.4086,1.685,8.38,8.38,8.38,up,8.38,2026-09-14T11:05:19,25.168,6.6949999332428
SPY261030C00737000,34.12,33.0,34.37,42.0,0.1664,100.0,3.0,0.7361,0.0072,0.8902,-0.1544,0.7057,34.2717,-4.575,32.6,32.6,32.6,down,32.6,2026-09-14T11:18:20,-12.3067,37.1750011444092
SPY261030P00737000,7.56,185.0,7.61,66.0,0.1672,194.0,57.0,-0.2711,0.0074,0.8988,-0.1641,-0.2313,7.596,0.765,8.56,8.71,7.62,down,7.62,2026-09-14T12:05:39,11.1597,6.85500001907349
SPY261030C00738000,33.31,28.0,33.55,42.0,0.1652,142.0,0.0,0.73,0.0073,0.9003,-0.1553,0.7006,33.4543,0.0,0.0,0.0,0.0,down,38.86,2026-09-08T13:18:40,0.0,36.3400001525879
SPY261030P00738000,7.74,219.0,7.79,64.0,0.166,1145.0,34.0,-0.2776,0.0076,0.9075,-0.1649,-0.236,7.7821,1.09,8.93,8.93,8.11,down,8.11,2026-09-14T11:32:50,15.5271,7.01999998092651
SPY261030C00739000,32.5,28.0,32.7,1.0,0.1639,205.0,0.0,0.7237,0.0075,0.9103,-0.1561,0.6952,32.6422,0.0,0.0,0.0,0.0,no_change,35.91,2026-09-11T09:39:28,0.0,35.5149993896484
SPY261030P00739000,7.93,83.0,7.98,64.0,0.1648,680.0,22.0,-0.2841,0.0078,0.9176,-0.1657,-0.241,7.9673,1.785,9.09,9.09,8.45,up,8.97,2026-09-14T11:00:18,24.8434,7.18499994277954
SPY261030C00740000,31.7,43.0,31.9,1.0,0.1627,1833.0,10.0,0.7173,0.0076,0.9203,-0.1569,0.6896,31.8355,-2.78,31.07,31.91,29.97,up,31.91,2026-09-14T11:41:52,-8.01384,34.6900005340576
SPY261030P00740000,8.13,157.0,8.18,240.0,0.1635,2681.0,112.0,-0.2906,0.0079,0.9274,-0.1664,-0.2463,8.1514,0.675,9.34,9.37,8.01,no_change,8.03,2026-09-14T12:00:19,9.17743,7.35500001907349
SPY261030C00741000,30.9,29.0,31.13,44.0,0.1616,166.0,3.0,0.7107,0.0078,0.9301,-0.1576,0.6839,31.0345,-4.62,29.25,29.25,29.25,no_change,29.25,2026-09-14T09:36:57,-13.6404,33.8700008392334
SPY261030P00741000,8.33,63.0,8.38,213.0,0.1624,677.0,67.0,-0.2977,0.008,0.9369,-0.1672,-0.2523,8.3604,0.67,9.27,9.27,8.21,no_change,8.21,2026-09-14T11:54:43,8.88594,7.53999996185303
SPY261030C00742000,30.11,29.0,30.29,1.0,0.1605,371.0,0.0,0.7039,0.0079,0.9398,-0.1583,0.6779,30.2394,0.0,0.0,0.0,0.0,down,33.6,2026-09-11T09:42:15,0.0,33.0500011444092
SPY261030P00742000,8.53,81.0,8.58,63.0,0.1612,445.0,9.0,-0.3048,0.0082,0.948,-0.1679,-0.2567,8.566,0.865,9.61,9.61,8.56,up,8.59,2026-09-14T12:08:12,11.1974,7.72499990463257
SPY261030C00743000,29.33,30.0,29.54,45.0,0.1593,1067.0,0.0,0.697,0.008,0.9493,-0.159,0.6719,29.4502,0.0,0.0,0.0,0.0,down,28.27,2026-09-10T15:52:09,0.0,32.2450008392334
SPY261030P00743000,8.74,63.0,8.8,208.0,0.16,397.0,6.0,-0.3121,0.0084,0.9616,-0.1686,-0.2619,8.7781,0.695,9.91,9.91,8.61,down,8.61,2026-09-14T11:45:40,8.7808,7.91499996185303
SPY261030C00744000,28.55,60.0,28.72,47.0,0.1582,278.0,2.0,0.6899,0.0082,0.9585,-0.1596,0.6657,28.6672,-3.45,27.87,28.0,27.87,up,28.0,2026-09-14T10:16:47,-10.9698,31.4500007629394
SPY261030P00744000,8.96,61.0,9.02,204.0,0.1587,192.0,71.0,-0.3194,0.0085,0.9686,-0.1691,-0.2688,8.9917,2.18,10.1,10.29,9.56,no_change,10.29,2026-09-14T10:55:37,26.8804,8.1100001335144
SPY261030C00745000,27.79,14.0,27.97,30.0,0.157,1012.0,2.0,0.6826,0.0083,0.9676,-0.1601,0.6594,27.8905,-4.015,26.33,26.63,26.33,up,26.63,2026-09-14T09:43:49,-13.1016,30.6449995040894
SPY261030P00745000,9.19,79.0,9.24,60.0,0.1575,2243.0,189.0,-0.3271,0.0087,0.9759,-0.1696,-0.273,9.22,0.785,10.44,10.51,9.04,down,9.1,2026-09-14T11:53:53,9.44077,8.31500005722046
SPY261030C00746000,27.01,53.0,27.17,31.0,0.1558,298.0,2.0,0.6752,0.0085,0.9765,-0.1606,0.653,27.1202,-3.125,26.72,26.73,26.72,up,26.73,2026-09-14T10:06:34,-10.4673,29.8550004959106
SPY261030P00746000,9.42,60.0,9.47,60.0,0.1563,808.0,218.0,-0.3349,0.0088,0.9834,-0.1701,-0.2763,9.4544,1.0,10.28,10.71,9.42,up,9.52,2026-09-14T12:08:51,11.7371,8.51999998092651
SPY261030C00747000,26.23,31.0,26.43,47.0,0.1546,177.0,0.0,0.6675,0.0086,0.9853,-0.161,0.6463,26.3567,0.0,0.0,0.0,0.0,no_change,29.81,2026-09-11T09:46:50,0.0,29.0699996948242
SPY261030P00747000,9.66,59.0,9.71,59.0,0.1551,409.0,61.0,-0.343,0.009,0.9907,-0.1706,-0.2817,9.6947,0.985,10.93,11.0,9.72,down,9.72,2026-09-14T12:08:12,11.2765,8.7350001335144
SPY261030C00748000,25.5,31.0,25.69,47.0,0.1535,60.0,0.0,0.6597,0.0088,0.994,-0.1614,0.6393,25.6002,0.0,0.0,0.0,0.0,up,29.13,2026-09-11T11:26:35,0.0,28.289999961853
SPY261030P00748000,9.9,59.0,9.96,124.0,0.154,403.0,46.0,-0.3515,0.0092,0.9998,-0.1712,-0.2877,9.9548,0.925,11.12,11.3,9.88,no_change,9.88,2026-09-14T11:47:23,10.3294,8.95499992370606
SPY261030C00749000,24.75,32.0,24.93,2.0,0.1524,374.0,0.0,0.6518,0.0089,1.0024,-0.1617,0.632,24.851,0.0,0.0,0.0,0.0,down,23.49,2026-09-10T14:33:02,0.0,27.5150003433228
SPY261030P00749000,10.16,57.0,10.21,57.0,0.1528,352.0,6.0,-0.3597,0.0093,1.0072,-0.1714,-0.2943,10.1957,2.145,11.39,11.39,11.1,up,11.33,2026-09-14T10:33:14,23.3533,9.18499994277954
SPY261030C00750000,24.01,85.0,24.15,32.0,0.1512,2714.0,25.0,0.6436,0.0091,1.0105,-0.162,0.6246,24.1093,-2.73,22.7,24.43,22.1,down,24.03,2026-09-14T12:06:22,-10.2018,26.7600002288818
SPY261030P00750000,10.42,101.0,10.48,198.0,0.1516,8191.0,1330.0,-0.3683,0.0095,1.015,-0.1717,-0.2992,10.4583,1.01,11.79,11.85,10.28,no_change,10.43,2026-09-14T12:07:34,10.7219,9.42000007629394
SPY261030C00751000,23.3,16.0,23.46,33.0,0.1502,114.0,2.0,0.6353,0.0092,1.0182,-0.1621,0.6169,23.3755,-2.7,23.3,23.3,23.29,down,23.29,2026-09-14T10:08:30,-10.3886,25.9899997711182
SPY261030P00751000,10.69,69.0,10.75,57.0,0.1505,794.0,7.0,-0.3774,0.0096,1.0247,-0.172,-0.305,10.7395,2.325,12.01,12.25,11.12,no_change,11.99,2026-09-14T10:32:16,24.0559,9.66499996185303
SPY261030C00752000,22.57,63.0,22.69,1.0,0.1489,339.0,6.0,0.6268,0.0093,1.0256,-0.1622,0.6092,22.6496,-4.08,21.09,21.16,20.95,up,21.16,2026-09-14T10:46:33,-16.1648,25.2399997711182
SPY261030P00752000,10.97,143.0,11.03,55.0,0.1493,401.0,22.0,-0.3862,0.0098,1.0319,-0.1721,-0.313,11.0129,1.73,12.43,12.43,11.6,no_change,11.64,2026-09-14T10:17:08,17.4571,9.90999984741211
SPY261030C00753000,21.85,63.0,21.99,1.0,0.1478,23.0,22.0,0.618,0.0095,1.0325,-0.1623,0.6014,21.932,-4.095,21.14,21.6,20.21,up,20.4,2026-09-14T11:16:47,-16.7177,24.4949998855591
SPY261030P00753000,11.26,54.0,11.32,106.0,0.1481,122.0,22.0,-0.3959,0.01,1.0369,-0.1722,-0.3163,11.3202,0.88,12.14,12.9,11.05,down,11.05,2026-09-14T11:44:03,8.6529,10.1700000762939
SPY261030C00754000,21.15,73.0,21.3,86.0,0.1469,155.0,373.0,0.6093,0.0096,1.039,-0.1622,0.5935,21.2322,-3.565,19.47,20.31,19.35,down,20.2,2026-09-14T11:27:32,-15.0011,23.7650003433228
SPY261030P00754000,11.56,54.0,11.62,138.0,0.1469,490.0,7.0,-0.4051,0.0101,1.0416,-0.1722,-0.3199,11.6059,2.23,12.89,13.02,12.59,down,12.67,2026-09-14T11:19:46,21.3602,10.4400000572205
SPY261030C00755000,20.46,52.0,20.58,52.0,0.1456,621.0,1140.0,0.6,0.0098,1.0453,-0.1621,0.585,20.5222,-2.655,19.43,20.94,18.68,down,20.38,2026-09-14T12:05:34,-11.5259,23.0349998474121
SPY261030P00755000,11.87,1.0,11.93,172.0,0.1457,1438.0,58.0,-0.4148,0.0103,1.0463,-0.1722,-0.3258,11.9137,1.245,13.31,13.48,11.81,up,11.96,2026-09-14T12:06:01,11.6192,10.7149996757507
SPY261030C00756000,19.76,70.0,19.9,1.0,0.1444,45.0,21.0,0.5908,0.0099,1.0511,-0.1619,0.5764,19.8308,-3.53,18.0,18.89,18.0,down,18.79,2026-09-14T11:29:12,-15.8154,22.3199996948242
SPY261030P00756000,12.18,90.0,12.24,52.0,0.1446,347.0,59.0,-0.4247,0.0104,1.0519,-0.1721,-0.3332,12.2297,1.96,13.05,13.05,12.96,down,12.96,2026-09-14T10:00:41,17.8182,11.0
SPY261030C00757000,19.09,112.0,19.22,1.0,0.1436,203.0,2.0,0.5811,0.01,1.0566,-0.1616,0.5674,19.1368,-2.1,18.0,19.5,18.0,up,19.5,2026-09-14T11:44:06,-9.72222,21.6000003814697
SPY261030P00757000,12.51,102.0,12.57,104.0,0.1435,635.0,21.0,-0.4349,0.0106,1.0559,-0.1719,-0.3382,12.5568,1.215,14.09,14.28,12.51,down,12.51,2026-09-14T11:48:17,10.757,11.2950000762939
SPY261030C00758000,18.42,114.0,18.54,1.0,0.1424,138.0,26.0,0.5718,0.0102,1.0613,-0.1611,0.5586,18.4863,-2.455,17.36,18.66,16.85,down,18.44,2026-09-14T12:07:56,-11.7492,20.8949995040894
SPY261030P00758000,12.85,52.0,12.92,166.0,0.1425,920.0,93.0,-0.4456,0.0107,1.0598,-0.1717,-0.3446,12.9104,1.38,14.45,14.66,12.8,up,12.98,2026-09-14T12:08:09,11.8966,11.5999999046326
SPY261030C00759000,17.77,150.0,17.9,55.0,0.1413,159.0,22.0,0.562,0.0103,1.0656,-0.1607,0.5494,17.8245,-2.695,16.96,17.51,16.35,up,17.51,2026-09-14T11:35:11,-13.3383,20.2049999237061
SPY261030P00759000,13.2,165.0,13.27,164.0,0.1414,472.0,45.0,-0.4562,0.0109,1.0639,-0.1713,-0.3535,13.2617,1.54,14.73,15.0,13.45,down,13.45,2026-09-14T11:35:11,12.9303,11.9099998474121
SPY261030C00760000,17.12,94.0,17.23,79.0,0.1402,3410.0,93.0,0.552,0.0104,1.0692,-0.1601,0.5401,17.173,-2.37,16.08,17.35,15.64,up,17.15,2026-09-14T12:09:38,-12.1414,19.5199995040894
SPY261030P00760000,13.56,66.0,13.63,166.0,0.1402,4780.0,459.0,-0.4671,0.0111,1.065,-0.1708,-0.3539,13.6277,1.395,15.14,15.45,13.31,down,13.63,2026-09-14T12:09:49,11.4017,12.2350001335144
SPY261030C00761000,16.53,82.0,16.57,1.0,0.1392,144.0,243.0,0.5418,0.0105,1.0723,-0.1594,0.5306,16.5322,-2.355,15.5,16.49,15.0,up,16.49,2026-09-14T12:06:41,-12.4967,18.8450002670288
SPY261030P00761000,13.96,1.0,14.0,72.0,0.1392,265.0,63.0,-0.4778,0.0112,1.0661,-0.1703,-0.3579,13.9871,1.51,15.57,15.77,13.75,up,14.08,2026-09-14T12:08:09,12.0127,12.5700001716614
SPY261030C00762000,15.9,49.0,15.93,1.0,0.1382,225.0,17.0,0.5314,0.0106,1.0748,-0.1587,0.521,15.9024,-2.355,14.88,15.83,14.69,up,15.83,2026-09-14T12:05:21,-12.9502,18.1850004196167
SPY261030P00762000,14.3,197.0,14.38,51.0,0.1379,491.0,39.0,-0.4891,0.0113,1.0674,-0.1697,-0.364,14.3718,1.525,15.93,16.12,14.42,up,14.44,2026-09-14T12:05:45,11.808,12.914999961853
SPY261030C00763000,15.28,51.0,15.32,1.0,0.1371,132.0,34.0,0.5209,0.0107,1.0766,-0.1578,0.511,15.2839,-2.06,14.94,15.47,13.85,up,15.47,2026-09-14T11:59:03,-11.7513,17.5299997329712
SPY261030P00763000,14.7,185.0,14.78,50.0,0.137,314.0,23.0,-0.5008,0.0115,1.0677,-0.169,-0.3701,14.7775,1.565,16.33,16.62,14.48,up,14.84,2026-09-14T12:05:33,11.7891,13.2750000953674
SPY261030C00764000,14.67,161.0,14.72,1.0,0.136,184.0,99.0,0.5102,0.0108,1.0777,-0.1568,0.5007,14.6774,-2.015,13.98,14.88,13.18,up,14.88,2026-09-14T11:59:03,-11.9266,16.8950004577637
SPY261030P00764000,15.13,1.0,15.19,50.0,0.136,468.0,13.0,-0.5125,0.0116,1.0665,-0.1682,-0.3754,15.1868,1.455,16.82,17.05,15.1,down,15.1,2026-09-14T11:53:02,10.6632,13.6449999809265
SPY261030C00765000,14.08,171.0,14.14,163.0,0.135,1260.0,146.0,0.4993,0.0109,1.078,-0.1558,0.4902,14.0831,-2.25,13.3,14.17,12.74,down,14.03,2026-09-14T12:06:36,-13.8206,16.2799997329712
SPY261030P00765000,15.54,97.0,15.62,136.0,0.1349,1465.0,227.0,-0.5246,0.0117,1.064,-0.1673,-0.379,15.6172,1.5,17.22,17.62,15.28,up,15.53,2026-09-14T11:53:04,10.6914,14.0300002098084
SPY261030C00766000,13.5,130.0,13.54,1.0,0.134,547.0,40.0,0.4883,0.011,1.0776,-0.1546,0.4797,13.5015,-2.01,12.73,13.65,12.29,up,13.65,2026-09-14T11:54:28,-12.8352,15.6599998474121
SPY261030P00766000,15.97,155.0,16.05,51.0,0.1338,771.0,40.0,-0.5365,0.0118,1.059,-0.1663,-0.3825,16.0517,1.265,17.43,17.92,15.68,down,15.68,2026-09-14T11:45:03,8.77558,14.414999961853
SPY261030C00767000,12.93,280.0,12.98,1.0,0.133,1042.0,32.0,0.4771,0.011,1.0765,-0.1533,0.4692,12.9326,-2.78,12.04,12.9,12.04,down,12.27,2026-09-14T11:32:32,-18.4718,15.0500001907349
